Term,Role,Attribute,Freq,numdocs,_keep,Key,Parent,Parent_id,_ispar,Weight
騒音,,Alpha,2,1,Y,3323,,3323,,1
訴える,,Alpha,3,3,Y,3324,,3324,+,0.7219578525
歳年上,nlpNounGroup,Alpha,1,1,Y,3325,,3325,,1
剤,,Alpha,1,1,Y,3326,,3326,,1
見通し,,Alpha,1,1,Y,3327,,3327,,1
http://www.yamagatabank.co.jp/release/exchange_rate.html,,Mixed,1,1,Y,3328,,3328,,1
nagano,,Alpha,2,1,Y,3329,,3329,,1
共同,,Alpha,1,1,Y,3330,,3330,,1
醤油,,Alpha,3,2,Y,3331,,3331,,0.8389078949
活用し,,Alpha,1,1,Y,4343,2243,2243,.,1
a米,nlpNounGroup,Alpha,2,1,Y,3332,,3332,,1
http://www.aso.ne.jp/,,Mixed,1,1,Y,3333,,3333,,1
最寄駅 石橋駅,nlpNounGroup,Alpha,1,1,Y,3334,,3334,,1
堅実な,,Alpha,1,1,Y,4344,3290,3290,.,1
競って,,Alpha,1,1,Y,4345,541,541,.,1
待つ,,Alpha,1,1,Y,3335,,3335,,1
残って,,Alpha,1,1,Y,4346,1667,1667,.,1
姫,,Alpha,2,1,Y,3336,,3336,,1
ほか,,Alpha,3,3,Y,3337,,3337,,0.7219578525
行為,,Alpha,1,1,Y,3338,,3338,,1
覚書,,Alpha,2,1,Y,3339,,3339,,1
伸びる,,Alpha,1,1,Y,3340,,3340,+,1
ピンピン,,Alpha,1,1,Y,3341,,3341,,1
抑制する,,Alpha,1,1,Y,3342,,3342,,1
火口見学,nlpNounGroup,Alpha,1,1,Y,3343,,3343,,1
ファーストバイト,nlpNounGroup,Alpha,1,1,Y,3344,,3344,,1
劉,,Alpha,1,1,Y,3345,,3345,,1
-8601,,Num,1,1,Y,3346,,3346,,1
在庫,,Alpha,1,1,Y,3347,,3347,,1
つけて,,Alpha,1,1,Y,4347,3365,3365,.,1
踏んで,,Alpha,1,1,Y,4348,1125,1125,.,1
高い企業ランキング,nlpNounGroup,Alpha,1,1,Y,3348,,3348,,1
イモ,,Alpha,1,1,Y,3349,,3349,,1
先行,,Alpha,1,1,Y,3350,,3350,,1
呼んだ,,Alpha,2,1,Y,4349,527,527,.,1
主任,,Alpha,2,1,Y,3351,,3351,,1
作付け,,Alpha,1,1,Y,3352,,3352,,1
4万トン台後半,nlpNounGroup,Alpha,1,1,Y,3353,,3353,,1
手数料等一切無料,nlpNounGroup,Alpha,1,1,Y,3354,,3354,,1
伺う,,Alpha,1,1,Y,3355,,3355,,1
拡大,,Alpha,1,1,Y,3356,,3356,,1
近い,,Alpha,1,1,Y,3357,,3357,,1
ですから,,Alpha,4,2,Y,3358,,3358,,0.8245749364
購入検討,nlpNounGroup,Alpha,1,1,Y,3359,,3359,,1
高森温泉,nlpNounGroup,Alpha,1,1,Y,3360,,3360,,1
ドライランドトレーニング,,Alpha,1,1,Y,3361,,3361,,1
大正,,Alpha,3,1,Y,3362,,3362,,1
まったく,,Alpha,1,1,Y,3363,,3363,,1
販売終了,nlpNounGroup,Alpha,1,1,Y,3364,,3364,,1
つける,,Alpha,1,1,Y,3365,,3365,+,1
再開,,Alpha,1,1,Y,3366,,3366,,1
受けて,,Alpha,1,1,Y,4350,3379,3379,.,1
店舗内,nlpNounGroup,Alpha,1,1,Y,3367,,3367,,1
下林,,Alpha,2,1,Y,3368,,3368,,1
両ハンドミス,nlpNounGroup,Alpha,1,1,Y,3369,,3369,,1
杖立,,Alpha,1,1,Y,3370,,3370,,1
優しい,,Alpha,1,1,Y,3371,,3371,,1
高級住宅,,Alpha,1,1,Y,3372,,3372,,1
ライケット,,Alpha,1,1,Y,3373,,3373,,1
国際,,Alpha,3,1,Y,3374,,3374,,1
採集,,Alpha,1,1,Y,3375,,3375,,1
決勝,,Alpha,1,1,Y,3376,,3376,,1
懐かしい,,Alpha,2,2,Y,3377,,3377,,0.8245749364
運休して,,Alpha,1,1,Y,4351,1026,1026,.,1
てる,,Alpha,1,1,Y,3378,,3378,,1
受ける,,Alpha,1,1,Y,3379,,3379,+,1
新しい,,Alpha,1,1,Y,3380,,3380,+,1
開発した,,Alpha,2,1,Y,4352,1056,1056,.,1
[注釈,nlpNounGroup,Alpha,1,1,Y,3381,,3381,,1
万人,,Alpha,1,1,Y,3382,,3382,,1
出火し,,Alpha,1,1,Y,4353,1843,1843,.,1
売って,,Alpha,1,1,Y,4354,3517,3517,.,1
船形,nlpNounGroup,Alpha,1,1,Y,3383,,3383,,1
地裁,,Alpha,3,2,Y,3384,,3384,,0.8389078949
近く,,Alpha,2,1,Y,3385,,3385,,1
高等学校,,Alpha,1,1,Y,3386,,3386,,1
養老,,Alpha,1,1,Y,3387,,3387,,1
挙げる,,Alpha,2,1,Y,3388,,3388,+,1
カンニングして,,Alpha,1,1,Y,4355,1047,1047,.,1
ケーキ店,nlpNounGroup,Alpha,1,1,Y,3389,,3389,,1
沢山,,Alpha,1,1,Y,3390,,3390,,1
異常だ,,Alpha,1,1,Y,3391,,3391,+,1
イラスト,,Alpha,3,1,Y,3392,,3392,,1
巻き込む,,Alpha,1,1,Y,3393,,3393,+,1
-係長,nlpNounGroup,Alpha,1,1,Y,3394,,3394,,1
偽称,,Alpha,1,1,Y,3395,,3395,,1
地区,,Alpha,1,1,Y,3396,,3396,,1
寿司,,Alpha,4,1,Y,3397,,3397,,1
力,,Alpha,1,1,Y,3398,,3398,,1
姿,,Alpha,2,2,Y,3399,,3399,,0.8245749364
無,,Alpha,2,2,Y,3400,,3400,,0.8245749364
促進,,Alpha,1,1,Y,3401,,3401,,1
想定する,,Alpha,1,1,Y,3402,,3402,+,1
過ごした,,Alpha,1,1,Y,4356,2550,2550,.,1
黍,,Alpha,2,1,Y,3403,,3403,,1
どんな,,Alpha,2,2,Y,3404,,3404,,0.8245749364
連絡先,,Alpha,1,1,Y,3405,,3405,,1
優勝する,,Alpha,1,1,Y,3406,,3406,+,1
交通アクセス,,Alpha,1,1,Y,3407,,3407,,1
がた,,Alpha,1,1,Y,3408,,3408,,1
変動,,Alpha,1,1,Y,3409,,3409,,1
いきる,,Alpha,4,3,Y,3410,,3410,+,0.7368624046
ちがう,,Alpha,1,1,Y,3411,,3411,,1
ハンド,,Alpha,1,1,Y,3412,,3412,,1
すおうやまぐちはん,,Alpha,1,1,Y,3413,,3413,,1
推定生息数,nlpNounGroup,Alpha,1,1,Y,3414,,3414,,1
karan,,Alpha,1,1,Y,3415,,3415,,1
迫る,,Alpha,1,1,Y,3416,,3416,,1
途中,,Alpha,1,1,Y,3417,,3417,,1
お子様,,Alpha,1,1,Y,3418,,3418,,1
対向車線,nlpNounGroup,Alpha,1,1,Y,3419,,3419,,1
岩沼,,Alpha,3,1,Y,3420,,3420,,1
直径,,Alpha,4,1,Y,3421,,3421,,1
笠原,,Alpha,3,1,Y,3422,,3422,,1
容易だ,,Alpha,2,1,Y,3423,,3423,+,1
汚物,,Alpha,1,1,Y,3424,,3424,,1
新しく,,Alpha,1,1,Y,4357,3380,3380,.,1
工場見学,,Alpha,1,1,Y,3425,,3425,,1
肉,,Alpha,1,1,Y,3426,,3426,,1
以内,,Alpha,6,2,Y,3427,,3427,,0.8389078949
就任,,Alpha,16,1,Y,3428,,3428,,1
ジンギスカン鍋,,Alpha,1,1,Y,3429,,3429,,1
輸出拡大,nlpNounGroup,Alpha,1,1,Y,3430,,3430,,1
ながら,,Alpha,6,6,Y,3431,,3431,,0.546532789
要す,,Alpha,1,1,Y,3432,,3432,,1
異常な,,Alpha,1,1,Y,4358,3391,3391,.,1
購入する,,Alpha,1,1,Y,3433,,3433,+,1
間違える,,Alpha,1,1,Y,3434,,3434,,1
青,,Alpha,2,1,Y,3435,,3435,,1
参照,,Alpha,1,1,Y,3436,,3436,,1
感じ,,Alpha,2,2,Y,3437,,3437,,0.8245749364
最上級,,Alpha,1,1,Y,3438,,3438,,1
運営会社,nlpNounGroup,Alpha,1,1,Y,3439,,3439,,1
ほど,,Alpha,7,6,Y,3440,,3440,,0.557641031
確認,,Alpha,2,2,Y,3441,,3441,,0.8245749364
ご存知,,Alpha,1,1,Y,3442,,3442,,1
ゆがめ,,Alpha,1,1,Y,4359,2608,2608,.,1
分け,,Alpha,1,1,Y,4360,1712,1712,.,1
会った,,Alpha,1,1,Y,4361,2909,2909,.,1
利用する,,Alpha,1,1,Y,3443,,3443,+,1
クリーンセンター,,Alpha,2,1,Y,3444,,3444,,1
業,,Alpha,1,1,Y,3445,,3445,,1
三重県,,Alpha,1,1,Y,3446,,3446,,1
麺,,Alpha,3,1,Y,3447,,3447,,1
がら,,Alpha,1,1,Y,3448,,3448,,1
主幹,,Alpha,2,1,Y,3449,,3449,,1
h29.5.13,,Mixed,1,1,Y,3450,,3450,,1
よろしく,,Alpha,1,1,Y,3451,,3451,,1
出典,,Alpha,1,1,Y,3452,,3452,,1
ユーロ,,Alpha,3,1,Y,3453,,3453,,1
容易に,,Alpha,2,1,Y,4362,3423,3423,.,1
米ドル,,Alpha,3,2,Y,3454,,3454,,0.8389078949
見えて,,Alpha,1,1,Y,4363,3474,3474,.,1
急増して,,Alpha,1,1,Y,4364,1111,1111,.,1
がる,,Alpha,1,1,Y,3455,,3455,,1
現在,,Alpha,6,6,Y,3456,,3456,,0.546532789
ひさし,,Alpha,1,1,Y,4365,221,221,.,1
自治体,,Alpha,1,1,Y,3457,,3457,,1
産業振興課 住所,nlpNounGroup,Alpha,1,1,Y,3458,,3458,,1
受動,,Alpha,1,1,Y,3459,,3459,,1
寄せ,,Alpha,2,1,Y,3460,,3460,,1
記録,,Alpha,1,1,Y,3461,,3461,,1
明治維新,,Alpha,1,1,Y,3462,,3462,,1
散策,,Alpha,2,1,Y,3463,,3463,,1
発見,,Alpha,2,2,Y,3464,,3464,,0.8245749364
県内外,,Alpha,1,1,Y,3465,,3465,,1
定例,,Alpha,1,1,Y,3466,,3466,,1
片手,,Alpha,1,1,Y,3467,,3467,,1
プレー,,Alpha,1,1,Y,3468,,3468,,1
職,,Alpha,1,1,Y,3469,,3469,,1
入る,,Alpha,5,4,Y,3470,,3470,+,0.6628456418
入る,,Alpha,2,2,Y,3470,3470,3470,.,0.6628456418
化学,,Alpha,1,1,Y,3471,,3471,,1
有名な食べ物,nlpNounGroup,Alpha,1,1,Y,3472,,3472,,1
以外,,Alpha,2,2,Y,3473,,3473,,0.8245749364
見える,,Alpha,2,2,Y,3474,,3474,+,0.8245749364
目指する,,Alpha,2,2,Y,3475,,3475,+,0.8245749364
田杉,,Alpha,2,1,Y,3476,,3476,,1
シェア,,Alpha,1,1,Y,3477,,3477,,1
記事,,Alpha,1,1,Y,3478,,3478,,1
同年代,,Alpha,1,1,Y,3479,,3479,,1
教えて,,Alpha,5,2,Y,4366,3507,3507,.,0.8296709302
評価する,,Alpha,1,1,Y,3480,,3480,+,1
紙製容器包装,nlpNounGroup,Alpha,2,1,Y,3481,,3481,,1
扱う,,Alpha,1,1,Y,3482,,3482,+,1
焼き,,Alpha,1,1,Y,4367,3494,3494,.,1
老若男女,,Alpha,1,1,Y,3483,,3483,,1
とりどりのフルーツ,nlpNounGroup,Alpha,1,1,Y,3484,,3484,,1
現地,,Alpha,3,2,Y,3485,,3485,,0.8389078949
食味,,Alpha,3,1,Y,3486,,3486,,1
ところ,,Alpha,4,4,Y,3487,,3487,,0.6491498728
触れ合う,,Alpha,1,1,Y,3488,,3488,,1
) 皆さん,nlpNounGroup,Alpha,1,1,Y,3489,,3489,,1
全業界 平均年収,nlpNounGroup,Alpha,1,1,Y,3490,,3490,,1
面,,Alpha,2,2,Y,3491,,3491,,0.8245749364
増加,,Alpha,2,1,Y,3492,,3492,,1
年収,,Alpha,3,1,Y,3493,,3493,,1
焼く,,Alpha,1,1,Y,3494,,3494,+,1
詳しい,,Alpha,1,1,Y,3495,,3495,,1
理解する,,Alpha,1,1,Y,3496,,3496,+,1
受け付ける,,Alpha,1,1,Y,3497,,3497,,1
国民投票,nlpNounGroup,Alpha,1,1,Y,3498,,3498,,1
応じる,,Alpha,1,1,Y,3499,,3499,+,1
https://04510.jp/app/m/fawp/a/s12/jobid/17337233/,,Mixed,1,1,Y,3500,,3500,,1
姓名,,Alpha,1,1,Y,3501,,3501,,1
借りて,,Alpha,4,1,Y,4368,3540,3540,.,1
海岸線,,Alpha,1,1,Y,3502,,3502,,1
変わって,,Alpha,2,2,Y,4369,298,298,.,0.8245749364
巻き込ま,,Alpha,1,1,Y,4370,3393,3393,.,1
300km北東,nlpNounGroup,Alpha,1,1,Y,3503,,3503,,1
避難訓練,nlpNounGroup,Alpha,1,1,Y,3504,,3504,,1
森林植物園,nlpNounGroup,Alpha,1,1,Y,3505,,3505,,1
ほぼ,,Alpha,3,3,Y,3506,,3506,,0.7219578525
教える,,Alpha,5,2,Y,3507,,3507,+,0.8296709302
ちょっと,,Alpha,5,4,Y,3508,,3508,,0.6628456418
水泳連盟,nlpNounGroup,Alpha,2,1,Y,3509,,3509,,1
青山総本舗,nlpNounGroup,Alpha,2,1,Y,3510,,3510,,1
自己,,Alpha,1,1,Y,3511,,3511,,1
川沿い,,Alpha,1,1,Y,3512,,3512,,1
連なり,,Alpha,1,1,Y,4371,3514,3514,.,1
売り,,Alpha,1,1,Y,4372,3517,3517,.,1
携帯,,Alpha,1,1,Y,3513,,3513,,1
務めた,,Alpha,1,1,Y,4373,3572,3572,.,1
連なる,,Alpha,1,1,Y,3514,,3514,+,1
カラクリ,,Alpha,1,1,Y,3515,,3515,,1
じゅうたん,,Alpha,1,1,Y,3516,,3516,,1
売る,,Alpha,2,2,Y,3517,,3517,+,0.8245749364
名古屋,,Alpha,9,2,Y,3518,,3518,,0.9117158746
知れる,,Alpha,1,1,Y,3519,,3519,+,1
頬張る,,Alpha,1,1,Y,3520,,3520,+,1
訪問する,,Alpha,3,3,Y,3521,,3521,+,0.7219578525
訪問する,,Alpha,1,1,Y,3521,3521,3521,.,0.7219578525
オーストラリア,,Alpha,2,1,Y,3522,,3522,,1
うどん店,nlpNounGroup,Alpha,1,1,Y,3523,,3523,,1
2万トン台中盤,nlpNounGroup,Alpha,1,1,Y,3524,,3524,,1
直径30センチメートル程度,nlpNounGroup,Alpha,1,1,Y,3525,,3525,,1
inn,,Alpha,1,1,Y,3526,,3526,,1
以降,,Alpha,1,1,Y,3527,,3527,,1
及び,,Alpha,3,2,Y,4374,3543,3543,.,0.8389078949
売れ,,Alpha,1,1,Y,4375,3107,3107,.,1
能収,,Alpha,2,1,Y,3528,,3528,,1
観点,,Alpha,1,1,Y,3529,,3529,,1
事務所,,Alpha,2,1,Y,3530,,3530,,1
正太郎,,Alpha,1,1,Y,3531,,3531,,1
w単位,nlpNounGroup,Alpha,1,1,Y,3532,,3532,,1
むら,,Alpha,1,1,Y,3533,,3533,,1
市街,,Alpha,1,1,Y,3534,,3534,,1
最悪,,Alpha,1,1,Y,3535,,3535,,1
発覚,,Alpha,1,1,Y,3536,,3536,,1
ページ,,Alpha,8,4,Y,3537,,3537,,0.7283025491
県内関係者,nlpNounGroup,Alpha,1,1,Y,3538,,3538,,1
寄る,,Alpha,1,1,Y,3539,,3539,+,1
借りる,,Alpha,4,1,Y,3540,,3540,+,1
宿泊 課税免除 宿泊料金,nlpNounGroup,Alpha,1,1,Y,3541,,3541,,1
一軒,,Alpha,1,1,Y,3542,,3542,,1
及ぶ,,Alpha,4,3,Y,3543,,3543,+,0.7368624046
採集する,,Alpha,1,1,Y,3544,,3544,+,1
pref,,Alpha,1,1,Y,3545,,3545,,1
変化,,Alpha,1,1,Y,3546,,3546,,1
平気,,Alpha,1,1,Y,3547,,3547,,1
盛り,,Alpha,1,1,Y,3548,,3548,,1
いわゆる,,Alpha,1,1,Y,3549,,3549,,1
チャレンジする,,Alpha,1,1,Y,3550,,3550,,1
人口,,Alpha,2,1,Y,3551,,3551,,1
人物,,Alpha,4,1,Y,3552,,3552,,1
ちり紙,,Alpha,1,1,Y,3553,,3553,,1
移り変わる,,Alpha,1,1,Y,3554,,3554,,1
バレンタイン商品,nlpNounGroup,Alpha,1,1,Y,3555,,3555,,1
一切,,Alpha,2,2,Y,3556,,3556,,0.8245749364
切符,,Alpha,3,1,Y,3557,,3557,,1
物件,,Alpha,1,1,Y,3558,,3558,,1
増えて,,Alpha,1,1,Y,4376,3577,3577,.,1
市街地,,Alpha,1,1,Y,3559,,3559,,1
米穀卸,nlpNounGroup,Alpha,1,1,Y,3560,,3560,,1
さっさと,,Alpha,1,1,Y,3561,,3561,,1
衝突する,,Alpha,1,1,Y,3562,,3562,+,1
農,,Alpha,1,1,Y,3563,,3563,,1
機関,,Alpha,1,1,Y,3564,,3564,,1
警察,,Alpha,4,2,Y,3565,,3565,,0.8576814834
食品,,Alpha,1,1,Y,3566,,3566,,1
設けた,,Alpha,2,2,Y,4377,3616,3616,.,0.8245749364
見据えて,,Alpha,1,1,Y,4378,3594,3594,.,1
近鉄電車,,Alpha,1,1,Y,3567,,3567,,1
ゴミ,,Alpha,1,1,Y,3568,,3568,,1
死去,,Alpha,4,1,Y,3569,,3569,,1
福岡,,Alpha,3,2,Y,3570,,3570,,0.8389078949
立ち,,Alpha,1,1,Y,4379,3579,3579,.,1
試す,,Alpha,1,1,Y,3571,,3571,+,1
務める,,Alpha,1,1,Y,3572,,3572,+,1
キログラム,,Alpha,1,1,Y,3573,,3573,,1
返,,Alpha,1,1,Y,3574,,3574,,1
そんな,,Alpha,1,1,Y,3575,,3575,,1
農政企画担当 住所,nlpNounGroup,Alpha,1,1,Y,3576,,3576,,1
増える,,Alpha,2,2,Y,3577,,3577,+,0.8245749364
増える,,Alpha,1,1,Y,3577,3577,3577,.,0.8245749364
全国的だ,,Alpha,1,1,Y,3578,,3578,+,1
立つ,,Alpha,4,3,Y,3579,,3579,+,0.7368624046
立つ,,Alpha,3,3,Y,3579,3579,3579,.,0.7368624046
除く,,Alpha,1,1,Y,3580,,3580,,1
固めて,,Alpha,1,1,Y,4380,3600,3600,.,1
最南端,,Alpha,1,1,Y,3581,,3581,,1
スーパー,,Alpha,2,1,Y,3582,,3582,,1
成長過程,nlpNounGroup,Alpha,1,1,Y,3583,,3583,,1
http://n-seikei.jp/2012/02/2-14.html,,Mixed,1,1,Y,3584,,3584,,1
手,,Alpha,4,3,Y,3585,,3585,,0.7368624046
範囲,,Alpha,1,1,Y,3586,,3586,,1
イオン,,Alpha,1,1,Y,3587,,3587,,1
四半分,,Alpha,1,1,Y,3588,,3588,,1
残念だ,,Alpha,1,1,Y,3589,,3589,+,1
得な中古車,nlpNounGroup,Alpha,1,1,Y,3590,,3590,,1
ぶつ,,Alpha,1,1,Y,3591,,3591,,1
万純,,Alpha,1,1,Y,3592,,3592,,1
行動,,Alpha,2,1,Y,3593,,3593,,1
見据える,,Alpha,1,1,Y,3594,,3594,+,1
いえば,,Alpha,3,2,Y,4381,1277,1277,.,0.8389078949
変な使い方,nlpNounGroup,Alpha,1,1,Y,3595,,3595,,1
街,,Alpha,7,1,Y,3596,,3596,,1
お願い,,Alpha,4,4,Y,3597,,3597,,0.6491498728
観光地,,Alpha,1,1,Y,3598,,3598,,1
出身,,Alpha,1,1,Y,3599,,3599,,1
固める,,Alpha,1,1,Y,3600,,3600,+,1
大震災,,Alpha,1,1,Y,3601,,3601,,1
雰囲気,,Alpha,1,1,Y,3602,,3602,,1
紙くず 木くず,nlpNounGroup,Alpha,1,1,Y,3603,,3603,,1
屈指,,Alpha,1,1,Y,3604,,3604,,1
東部,,Alpha,1,1,Y,3605,,3605,,1
中古車,,Alpha,4,1,Y,3606,,3606,,1
果たした,,Alpha,1,1,Y,4382,903,903,.,1
観光協会,,Alpha,1,1,Y,3607,,3607,,1
蔵王,,Alpha,1,1,Y,3608,,3608,,1
金売,,Alpha,1,1,Y,3609,,3609,,1
ライト,,Alpha,2,2,Y,3610,,3610,,0.8245749364
空港利用料,nlpNounGroup,Alpha,1,1,Y,3611,,3611,,1
ぶり,,Alpha,1,1,Y,3612,,3612,,1
種目,,Alpha,1,1,Y,3613,,3613,,1
あまり,,Alpha,3,3,Y,3614,,3614,,0.7219578525
歩いて,,Alpha,2,2,Y,4383,3147,3147,.,0.8245749364
明治,,Alpha,3,1,Y,3615,,3615,,1
張って,,Alpha,1,1,Y,4384,1710,1710,.,1
設ける,,Alpha,2,2,Y,3616,,3616,+,0.8245749364
該当する,,Alpha,1,1,Y,3617,,3617,,1
県外ブランド米,nlpNounGroup,Alpha,1,1,Y,3618,,3618,,1
教員,,Alpha,1,1,Y,3619,,3619,,1
職制,,Alpha,1,1,Y,3620,,3620,,1
全国的に,,Alpha,1,1,Y,4385,3578,3578,.,1
飛び込んで,,Alpha,1,1,Y,4386,1931,1931,.,1
設け,,Alpha,2,2,Y,3621,,3621,,0.8245749364
体験して,,Alpha,1,1,Y,4387,1288,1288,.,1
圧倒的だ,,Alpha,1,1,Y,3622,,3622,+,1
つくりだして,,Alpha,1,1,Y,4388,1806,1806,.,1
新年,,Alpha,1,1,Y,3623,,3623,,1
のって,,Alpha,1,1,Y,4389,1631,1631,.,1
食用油,nlpNounGroup,Alpha,1,1,Y,3624,,3624,,1
利用さ,,Alpha,1,1,Y,4390,3443,3443,.,1
自販機,,Alpha,1,1,Y,3625,,3625,,1
やっぱり,,Alpha,1,1,Y,3626,,3626,,1
出火,,Alpha,1,1,Y,3627,,3627,,1
建築,,Alpha,1,1,Y,3628,,3628,,1
ｍｃ,,Alpha,1,1,Y,3629,,3629,,1
もはや,,Alpha,1,1,Y,3630,,3630,,1
支配した,,Alpha,1,1,Y,4391,1330,1330,.,1
配布して,,Alpha,1,1,Y,4392,1297,1297,.,1
材料,,Alpha,1,1,Y,3631,,3631,,1
避難,,Alpha,1,1,Y,3632,,3632,,1
及んだ,,Alpha,1,1,Y,4393,3543,3543,.,1
感じる,,Alpha,1,1,Y,3633,,3633,,1
北,,Alpha,2,2,Y,3634,,3634,,0.8245749364
媚,,Alpha,1,1,Y,3635,,3635,,1
あう,,Alpha,6,5,Y,3636,,3636,+,0.6050078101
外国,,Alpha,4,4,Y,3637,,3637,,0.6491498728
誇って,,Alpha,1,1,Y,4394,1278,1278,.,1
駆除対象,nlpNounGroup,Alpha,1,1,Y,3638,,3638,,1
培う,,Alpha,1,1,Y,3639,,3639,+,1
最大,,Alpha,2,2,Y,3640,,3640,,0.8245749364
豆腐,,Alpha,1,1,Y,3641,,3641,,1
那加,,Alpha,4,1,Y,3642,,3642,,1
トラック,,Alpha,1,1,Y,3643,,3643,,1
熟,,Alpha,1,1,Y,3644,,3644,,1
プール,,Alpha,1,1,Y,3645,,3645,,1
脂,,Alpha,1,1,Y,3646,,3646,,1
扱わ,,Alpha,1,1,Y,4395,3482,3482,.,1
書籍,,Alpha,1,1,Y,3647,,3647,,1
reserved,,Alpha,2,2,Y,3648,,3648,,0.8245749364
恵まれた,,Alpha,2,2,Y,4396,3699,3699,.,0.8245749364
事実,,Alpha,1,1,Y,3649,,3649,,1
他県,,Alpha,1,1,Y,3650,,3650,,1
特に,,Alpha,5,3,Y,3651,,3651,,0.7595009048
であう,,Alpha,2,1,Y,3652,,3652,+,1
依頼した,,Alpha,1,1,Y,4397,1352,1352,.,1
csidx3592563b24327c6b8f79c3715255ec3,,Mixed,1,1,Y,3653,,3653,,1
不法,,Alpha,1,1,Y,3654,,3654,,1
正直,,Alpha,1,1,Y,3655,,3655,,1
手軽だ,,Alpha,1,1,Y,3656,,3656,+,1
加害車,nlpNounGroup,Alpha,1,1,Y,3657,,3657,,1
ブランド防衛,nlpNounGroup,Alpha,1,1,Y,3658,,3658,,1
大手ならでは,nlpNounGroup,Alpha,1,1,Y,3659,,3659,,1
圧倒的に,,Alpha,1,1,Y,4398,3622,3622,.,1
香川,,Alpha,3,1,Y,3660,,3660,,1
もらい,,Alpha,2,2,Y,4399,3667,3667,.,0.8245749364
導入して,,Alpha,1,1,Y,4400,1333,1333,.,1
晴夫,,Alpha,1,1,Y,3661,,3661,,1
死亡する,,Alpha,3,2,Y,3662,,3662,+,0.8389078949
強化指定選手練習会,nlpNounGroup,Alpha,1,1,Y,3663,,3663,,1
袋,,Alpha,2,1,Y,3664,,3664,,1
寿命,,Alpha,1,1,Y,3665,,3665,,1
必死,,Alpha,1,1,Y,3666,,3666,,1
もらう,,Alpha,4,4,Y,3667,,3667,+,0.6491498728
もらう,,Alpha,1,1,Y,3667,3667,3667,.,0.6491498728
自発的だ,,Alpha,1,1,Y,3668,,3668,+,1
小さい局,nlpNounGroup,Alpha,1,1,Y,3669,,3669,,1
ゴー,,Alpha,2,1,Y,3670,,3670,,1
前車,,Alpha,1,1,Y,3671,,3671,,1
運転,,Alpha,7,1,Y,3672,,3672,,1
吸い殻,,Alpha,1,1,Y,3673,,3673,,1
ブランド,,Alpha,9,2,Y,3674,,3674,,0.8261404192
恵まれて,,Alpha,1,1,Y,4401,3699,3699,.,1
eu離脱,nlpNounGroup,Alpha,2,1,Y,3675,,3675,,1
本社所在位置,nlpNounGroup,Alpha,1,1,Y,3676,,3676,,1
文中,,Alpha,1,1,Y,3677,,3677,,1
発言,,Alpha,1,1,Y,3678,,3678,,1
かっ込む,,Alpha,1,1,Y,3679,,3679,+,1
呼び掛ける,,Alpha,1,1,Y,3680,,3680,,1
一定程度,nlpNounGroup,Alpha,1,1,Y,3681,,3681,,1
家族天国,nlpNounGroup,Alpha,1,1,Y,3682,,3682,,1
イラスト 透明袋,nlpNounGroup,Alpha,1,1,Y,3683,,3683,,1
輩出,,Alpha,1,1,Y,3684,,3684,,1
領国,,Alpha,1,1,Y,3685,,3685,,1
らしい,,Alpha,2,2,Y,3686,,3686,,0.8245749364
力持ち,,Alpha,1,1,Y,3687,,3687,,1
決定した,,Alpha,2,2,Y,4402,1386,1386,.,0.8245749364
マシュマロ,,Alpha,1,1,Y,3688,,3688,,1
就任 小川,nlpNounGroup,Alpha,1,1,Y,3689,,3689,,1
外国人観光客,nlpNounGroup,Alpha,2,2,Y,3690,,3690,,0.8245749364
没年,,Alpha,1,1,Y,3691,,3691,,1
週,,Alpha,2,1,Y,3692,,3692,,1
入り口,,Alpha,1,1,Y,3693,,3693,,1
外国為替,,Alpha,1,1,Y,3694,,3694,,1
あさ,,Alpha,1,1,Y,3695,,3695,,1
特産,,Alpha,1,1,Y,3696,,3696,,1
農水省,,Alpha,1,1,Y,3697,,3697,,1
評議員,,Alpha,1,1,Y,3698,,3698,,1
恵まれる,,Alpha,3,3,Y,3699,,3699,+,0.7219578525
道,,Alpha,5,3,Y,3700,,3700,,0.7330156672
クス,,Alpha,1,1,Y,3701,,3701,,1
連続,,Alpha,2,2,Y,3702,,3702,,0.8245749364
とって,,Alpha,3,3,Y,4403,1004,1004,.,0.7219578525
使用量,,Alpha,1,1,Y,3703,,3703,,1
手軽に,,Alpha,1,1,Y,4404,3656,3656,.,1
(木,nlpNounGroup,Alpha,1,1,Y,3704,,3704,,1
名張,,Alpha,1,1,Y,3705,,3705,,1
番組,,Alpha,2,1,Y,3706,,3706,,1
福岡県,,Alpha,1,1,Y,3707,,3707,,1
組み立て,,Alpha,2,1,Y,3708,,3708,,1
重要な役割,nlpNounGroup,Alpha,1,1,Y,3709,,3709,,1
博子,,Alpha,1,1,Y,3710,,3710,,1
迎える,,Alpha,1,1,Y,3711,,3711,+,1
程度水分,nlpNounGroup,Alpha,1,1,Y,3712,,3712,,1
運送会社,nlpNounGroup,Alpha,2,1,Y,3713,,3713,,1
半,,Alpha,3,2,Y,3714,,3714,,0.8389078949
昇任試験,nlpNounGroup,Alpha,1,1,Y,3715,,3715,,1
野菜,,Alpha,1,1,Y,3716,,3716,,1
あたう,,Alpha,1,1,Y,3717,,3717,+,1
足回り,,Alpha,1,1,Y,3718,,3718,,1
